age,taille,Habitat,sexe,stade_evolution
27,38,Marecage,male,2
30,41,Grotte,femelle,3
27,51,Plaine,femelle,3
28,48,Plaine,male,3
8,14,Desert,male,1
15,23,Marecage,male,1
16,29,Marecage,femelle,2
7,11,Grotte,femelle,1
12,18,Marecage,femelle,2
15,17,Grotte,male,1
5,8,Desert,femelle,1
20,35,Plaine,femelle,3
27,32,Grotte,male,2
23,39,Plaine,male,2
24,32,Montagne,femelle,3
12,18,Grotte,male,1
2,3,Marecage,male,1
26,32,Plaine,male,2
4,4,Montagne,male,1
22,39,Grotte,male,2
4,6,Montagne,femelle,1
27,40,Desert,femelle,2
9,13,Desert,femelle,1
5,8,Foret,male,1
29,34,Grotte,male,2
2,2,Plaine,femelle,2
23,24,Plaine,femelle,3
17,27,Marecage,femelle,2
3,5,Montagne,male,1
25,38,Marecage,male,2
15,23,Marecage,male,1
13,17,Marecage,male,1
14,23,Plaine,femelle,2
28,53,Plaine,male,3
2,2,Grotte,male,0
2,3,Desert,male,0
20,27,Desert,male,1
5,5,Marecage,femelle,1
29,50,Plaine,male,3
21,33,Montagne,femelle,2
7,9,Montagne,femelle,2
27,37,Grotte,femelle,2
15,21,Montagne,male,2
5,7,Plaine,male,1
16,26,Foret,male,2
18,21,Marecage,femelle,2
27,40,Grotte,femelle,2
6,6,Marecage,femelle,1
14,22,Desert,femelle,2
21,35,Plaine,femelle,3
18,18,Desert,male,1
29,45,Desert,male,2
27,37,Plaine,male,3
22,39,Marecage,femelle,2
29,38,Marecage,femelle,3
13,25,Grotte,femelle,2
28,35,Grotte,femelle,2
19,23,Desert,male,1
16,22,Grotte,male,1
30,59,Montagne,femelle,3
22,29,Grotte,male,2
6,8,Desert,femelle,1
9,15,Foret,femelle,2
15,22,Montagne,male,2
11,18,Plaine,femelle,2
24,36,Grotte,male,2
26,44,Marecage,femelle,3
27,32,Montagne,male,2
3,3,Montagne,male,1
21,26,Grotte,femelle,2
23,38,Foret,male,2
7,7,Plaine,femelle,2
22,43,Montagne,male,2
22,26,Foret,femelle,3
24,42,Desert,femelle,2
17,20,Desert,male,1
30,36,Grotte,male,2
9,12,Desert,male,1
7,9,Desert,femelle,1
10,19,Grotte,femelle,1
4,7,Montagne,male,1
29,55,Montagne,femelle,3
8,9,Plaine,femelle,2
22,40,Desert,male,2
6,11,Desert,femelle,1
14,26,Marecage,femelle,2
7,12,Plaine,femelle,2
15,19,Plaine,male,2
24,38,Foret,male,2
27,53,Plaine,male,3
20,24,Foret,femelle,2
18,25,Marecage,femelle,2
7,11,Foret,male,1
5,7,Montagne,male,1
21,25,Marecage,femelle,2
12,22,Grotte,femelle,2
19,35,Plaine,femelle,3
12,13,Montagne,femelle,2
27,47,Desert,femelle,2
13,22,Montagne,male,1
17,32,Foret,femelle,2
6,6,Grotte,male,1
8,14,Grotte,male,1
13,13,Montagne,male,1
3,3,Plaine,femelle,2
5,8,Montagne,femelle,1
1,1,Plaine,male,1
15,17,Marecage,femelle,2
21,28,Grotte,male,1
12,13,Montagne,male,1
5,7,Foret,male,1
3,5,Plaine,male,1
22,28,Marecage,male,2
5,5,Montagne,femelle,1
1,1,Montagne,femelle,1
30,47,Foret,male,3
5,7,Foret,femelle,2
17,25,Montagne,male,2
18,34,Marecage,femelle,2
28,50,Plaine,femelle,3
15,15,Plaine,male,2
7,10,Marecage,male,1
8,8,Foret,male,1
23,23,Marecage,femelle,2
22,23,Foret,femelle,2
20,25,Plaine,male,2
26,38,Desert,male,2
4,6,Montagne,femelle,1
16,30,Grotte,male,1
22,43,Montagne,femelle,3
20,24,Montagne,femelle,2
6,7,Plaine,femelle,2
14,21,Foret,male,2
29,40,Montagne,femelle,3
6,8,Desert,femelle,1
17,22,Marecage,femelle,2
28,28,Foret,femelle,3
13,24,Desert,femelle,2
3,4,Montagne,femelle,1
10,17,Marecage,femelle,2
23,30,Grotte,femelle,2
5,6,Desert,femelle,1
21,36,Montagne,femelle,2
12,15,Plaine,femelle,2
12,23,Foret,femelle,2
1,1,Marecage,femelle,1
11,12,Foret,femelle,2
29,44,Plaine,male,3
8,8,Grotte,femelle,1
26,50,Desert,male,2
16,25,Marecage,femelle,2
15,27,Foret,male,2
17,17,Montagne,male,2
9,9,Foret,male,1
2,3,Foret,femelle,1
21,41,Desert,male,2
25,32,Plaine,male,2
2,2,Grotte,femelle,1
13,13,Foret,femelle,2
11,16,Montagne,femelle,2
12,20,Plaine,male,2
22,39,Montagne,male,2
29,47,Montagne,femelle,3
21,29,Montagne,male,2
24,36,Plaine,male,2
6,10,Foret,male,1
8,8,Grotte,male,1
10,11,Montagne,femelle,2
9,16,Foret,femelle,2
19,33,Marecage,femelle,2
25,39,Grotte,femelle,2
15,25,Montagne,femelle,2
18,27,Marecage,femelle,2
12,16,Plaine,femelle,2
21,39,Marecage,male,2
9,16,Marecage,male,1
20,23,Marecage,femelle,2
1,1,Marecage,femelle,1
23,29,Montagne,male,2
22,23,Marecage,femelle,2
24,33,Desert,femelle,2
21,24,Plaine,male,2
26,51,Foret,femelle,3
14,16,Desert,femelle,1
13,20,Desert,male,1
22,27,Foret,male,2
4,4,Foret,male,1
13,22,Montagne,male,1
14,23,Montagne,femelle,2
26,49,Foret,male,3
22,33,Marecage,male,2
17,19,Desert,male,1
27,50,Desert,femelle,2
2,3,Desert,femelle,1
24,46,Marecage,femelle,3
8,13,Plaine,femelle,2
30,56,Plaine,femelle,3
18,19,Foret,femelle,2
23,23,Desert,femelle,2
29,56,Montagne,femelle,3
1,1,Plaine,femelle,2
17,25,Plaine,femelle,2
11,21,Montagne,femelle,2
24,35,Desert,male,2
2,2,Grotte,femelle,1
4,4,Foret,femelle,2
14,24,Plaine,femelle,2
7,12,Foret,femelle,2
23,41,Marecage,femelle,2
28,45,Foret,femelle,3
20,22,Desert,male,1
11,18,Marecage,male,1
12,16,Montagne,femelle,2
20,33,Foret,femelle,3
29,53,Marecage,femelle,3
3,5,Grotte,femelle,1
30,46,Montagne,male,2
6,10,Plaine,male,1
1,1,Marecage,femelle,1
15,29,Montagne,femelle,2
23,36,Montagne,femelle,3
20,39,Plaine,male,2
10,10,Montagne,male,1
30,56,Foret,male,3
19,34,Montagne,femelle,2
22,36,Montagne,femelle,3
3,4,Plaine,femelle,2
6,7,Grotte,femelle,1
11,15,Desert,male,1
9,9,Desert,male,1
16,18,Grotte,male,1
16,20,Grotte,male,1
26,37,Grotte,male,2
13,13,Marecage,femelle,2
1,1,Desert,femelle,1
5,5,Grotte,femelle,1
17,29,Marecage,male,2
26,39,Grotte,male,2
23,42,Desert,femelle,2
28,47,Desert,male,2
26,34,Plaine,male,2
6,11,Montagne,femelle,2
27,48,Plaine,femelle,3
3,5,Montagne,male,1
11,18,Marecage,male,1
22,29,Grotte,male,2
24,44,Foret,male,2
25,40,Grotte,male,2
14,22,Desert,femelle,2
26,45,Marecage,male,2
16,27,Plaine,male,2
12,19,Montagne,male,1
29,57,Montagne,femelle,3
22,22,Grotte,male,1
29,35,Foret,femelle,3
15,16,Grotte,male,1
6,8,Grotte,male,1
1,1,Desert,femelle,1
11,14,Grotte,male,1
13,25,Desert,male,1
28,33,Grotte,male,2
2,3,Grotte,femelle,1
19,27,Grotte,femelle,2
12,12,Marecage,male,1
7,12,Plaine,male,1
4,5,Foret,male,1
11,13,Grotte,femelle,1
12,19,Plaine,male,2
4,7,Montagne,femelle,1
27,28,Foret,femelle,3
21,34,Desert,femelle,2
17,27,Foret,male,2
20,20,Plaine,femelle,3
23,37,Grotte,male,2
29,53,Foret,femelle,3
10,16,Grotte,male,1
18,21,Desert,femelle,2
24,27,Grotte,male,2
10,16,Montagne,femelle,2
11,11,Desert,femelle,1
23,39,Plaine,male,2
26,33,Plaine,femelle,3
6,10,Plaine,male,1
14,14,Grotte,femelle,2
15,18,Foret,femelle,2
1,1,Montagne,male,1
12,20,Plaine,femelle,2
17,32,Grotte,femelle,2
16,21,Montagne,femelle,2
10,16,Marecage,male,1
11,19,Grotte,male,1
22,37,Desert,male,2
18,34,Desert,male,1
3,4,Plaine,male,1
22,41,Plaine,male,2
24,34,Plaine,male,2
5,8,Plaine,male,1
30,46,Foret,femelle,3
29,55,Grotte,male,2
3,3,Grotte,femelle,1
24,37,Plaine,femelle,3
26,33,Montagne,male,2
30,43,Marecage,male,2
12,15,Plaine,male,2
27,36,Foret,femelle,3
6,10,Montagne,femelle,2
7,10,Montagne,femelle,2
20,30,Foret,femelle,3
27,48,Desert,male,2
20,36,Montagne,femelle,2
3,4,Foret,male,1
17,26,Plaine,male,2
27,31,Desert,male,2
21,25,Montagne,femelle,2
23,33,Montagne,male,2
9,12,Desert,male,1
5,7,Grotte,femelle,1
13,23,Desert,male,1
7,10,Grotte,male,1
6,6,Grotte,male,1
17,24,Plaine,femelle,2
2,2,Desert,male,0
18,30,Foret,male,2
26,42,Foret,femelle,3
14,23,Montagne,male,2
29,30,Plaine,male,2
30,31,Montagne,male,2
10,16,Marecage,male,1
9,13,Plaine,femelle,2
1,1,Plaine,male,1
25,46,Montagne,femelle,3
22,42,Marecage,femelle,2
18,29,Montagne,male,2
17,33,Desert,male,1
3,4,Marecage,femelle,1
6,11,Grotte,femelle,1
18,19,Marecage,femelle,2
27,39,Marecage,femelle,3
28,39,Montagne,male,2
4,5,Marecage,femelle,1
14,17,Plaine,femelle,2
28,51,Marecage,male,2
6,9,Foret,femelle,2
25,31,Desert,male,2
30,32,Marecage,femelle,3
3,5,Plaine,male,1
29,50,Grotte,male,2
13,19,Desert,femelle,1
5,8,Montagne,femelle,1
24,28,Foret,femelle,3
22,42,Grotte,male,2
17,18,Marecage,male,1
20,32,Grotte,femelle,2
22,41,Desert,male,2
5,8,Grotte,male,1
27,37,Grotte,femelle,2
5,5,Grotte,male,1
22,24,Montagne,femelle,2
27,42,Grotte,male,2
25,25,Grotte,femelle,2
24,47,Marecage,male,2
26,35,Marecage,male,2
8,10,Marecage,femelle,1
11,14,Plaine,male,2
23,40,Desert,male,2
25,33,Montagne,femelle,3
6,9,Plaine,femelle,2
19,27,Montagne,femelle,2
25,25,Grotte,male,2
22,34,Plaine,male,2
3,5,Desert,male,0
22,42,Marecage,femelle,2
24,27,Foret,femelle,3
8,9,Desert,femelle,1
15,18,Foret,male,2
14,14,Grotte,femelle,2
12,15,Grotte,femelle,1
20,34,Plaine,femelle,3
8,10,Desert,femelle,1
2,3,Foret,male,1
21,22,Grotte,male,1
30,58,Desert,femelle,3
3,3,Desert,femelle,1
27,35,Foret,femelle,3
26,34,Grotte,femelle,2
11,20,Plaine,femelle,2
1,1,Desert,male,0
24,46,Foret,male,2
21,29,Plaine,femelle,3
20,36,Desert,male,1
2,3,Foret,male,1
10,10,Montagne,femelle,2
17,28,Montagne,femelle,2
16,28,Plaine,femelle,3
26,38,Foret,male,2
18,28,Marecage,femelle,2
26,51,Plaine,male,3
25,26,Desert,femelle,2
4,4,Marecage,femelle,1
1,1,Grotte,male,0
5,9,Foret,femelle,2
28,49,Marecage,male,2
8,10,Marecage,femelle,1
20,23,Foret,femelle,2
19,22,Montagne,male,2
14,18,Grotte,male,1
12,22,Marecage,male,1
9,14,Montagne,femelle,2
27,37,Desert,femelle,2
3,3,Foret,male,1
20,21,Marecage,male,2
8,15,Desert,femelle,1
28,55,Desert,male,2
25,31,Desert,male,2
20,31,Plaine,male,2
6,9,Montagne,femelle,2
2,2,Plaine,femelle,2
5,6,Marecage,male,1
22,34,Grotte,femelle,2
6,8,Plaine,femelle,2
3,5,Marecage,femelle,1
7,13,Grotte,male,1
30,35,Desert,femelle,2
7,8,Desert,femelle,1
5,6,Desert,femelle,1
22,36,Marecage,male,2
18,34,Grotte,femelle,2
6,10,Desert,male,1
7,7,Marecage,male,1
2,2,Desert,femelle,1
20,31,Foret,male,2
28,34,Foret,male,2
9,16,Plaine,femelle,2
3,4,Plaine,male,1
9,10,Desert,femelle,1
22,31,Montagne,male,2
6,10,Plaine,femelle,2
23,26,Grotte,male,2
16,30,Plaine,male,2
12,16,Marecage,femelle,2
12,14,Grotte,femelle,1
7,8,Desert,male,1
3,3,Montagne,male,1
10,16,Grotte,femelle,1
27,27,Grotte,femelle,2
18,32,Marecage,male,2
8,10,Grotte,male,1
10,15,Foret,femelle,2
21,27,Marecage,male,2
29,52,Montagne,femelle,3
7,13,Plaine,femelle,2
1,1,Desert,male,0
19,23,Montagne,male,2
10,12,Desert,male,1
8,14,Montagne,femelle,2
8,8,Marecage,femelle,1
15,17,Plaine,femelle,2
28,52,Montagne,femelle,3
20,23,Marecage,male,2
4,4,Plaine,male,1
18,29,Grotte,male,1
12,17,Marecage,femelle,2
13,13,Plaine,male,2
13,25,Marecage,male,1
10,10,Foret,femelle,2
3,3,Montagne,femelle,1
3,4,Foret,male,1
15,22,Desert,femelle,2
12,22,Montagne,male,1
27,32,Montagne,male,2
13,22,Marecage,femelle,2
26,48,Plaine,male,3
8,9,Grotte,male,1
23,29,Grotte,femelle,2
4,7,Marecage,male,1
12,17,Foret,male,2
15,18,Foret,male,2
6,10,Grotte,femelle,1
5,8,Foret,femelle,2
14,21,Plaine,male,2
16,29,Foret,femelle,2
30,46,Plaine,male,3
14,25,Foret,male,2
16,30,Foret,male,2
1,1,Desert,male,0
25,42,Grotte,femelle,2
20,35,Foret,male,2
6,10,Grotte,femelle,1
28,32,Desert,male,2
20,37,Foret,male,2
16,28,Montagne,femelle,2
2,2,Foret,male,1
26,32,Montagne,femelle,3
6,7,Foret,femelle,2
28,30,Marecage,femelle,2
22,38,Montagne,femelle,3
9,11,Marecage,male,1
25,29,Marecage,male,2
5,9,Desert,femelle,1
9,13,Marecage,femelle,2
24,26,Montagne,male,2
6,9,Desert,femelle,1
11,17,Plaine,male,2
10,14,Marecage,femelle,2
12,14,Marecage,male,1
2,2,Marecage,male,1
6,9,Plaine,male,1
4,7,Plaine,male,1
26,36,Grotte,male,2
21,22,Foret,femelle,2
28,34,Montagne,femelle,3
26,33,Marecage,femelle,2
15,23,Foret,male,2
21,32,Desert,femelle,2
9,14,Desert,femelle,1
25,36,Plaine,male,2
19,28,Plaine,femelle,3
30,42,Plaine,male,3
17,22,Plaine,femelle,2
19,24,Montagne,male,2
29,33,Foret,femelle,3
30,44,Marecage,femelle,3
2,3,Montagne,male,1
9,11,Marecage,male,1
17,26,Foret,femelle,2
19,24,Plaine,male,2
20,33,Montagne,femelle,2
23,30,Desert,male,1
10,16,Plaine,femelle,2
17,29,Marecage,male,2
4,5,Desert,femelle,1
5,9,Foret,male,1
14,19,Desert,femelle,1
2,3,Montagne,femelle,1
29,50,Marecage,male,2
8,11,Plaine,male,1
5,9,Grotte,male,1
14,17,Plaine,femelle,2
22,28,Desert,femelle,2
15,29,Desert,male,1
14,25,Foret,male,2
4,6,Grotte,male,1
10,14,Marecage,male,1
18,19,Grotte,femelle,2
29,45,Plaine,femelle,3
11,11,Grotte,femelle,1
21,27,Desert,male,1
18,33,Foret,femelle,2
9,10,Montagne,male,1
30,53,Grotte,male,2
23,38,Montagne,male,2
10,13,Marecage,male,1
12,15,Grotte,male,1
5,5,Grotte,femelle,1
25,43,Grotte,femelle,2
22,24,Marecage,male,2
26,43,Desert,femelle,2
27,32,Foret,male,2
20,31,Foret,male,2
12,13,Foret,male,1
1,1,Montagne,femelle,1
20,26,Foret,male,2
9,11,Grotte,femelle,1
10,10,Foret,male,1
20,26,Grotte,male,1
23,32,Foret,femelle,3
19,23,Grotte,male,1
28,33,Grotte,femelle,2
9,17,Plaine,femelle,2
15,17,Desert,male,1
11,12,Desert,femelle,1
4,6,Marecage,femelle,1
4,4,Desert,male,0
10,15,Foret,femelle,2
14,23,Desert,femelle,2
2,3,Plaine,male,1
17,26,Plaine,femelle,3
19,28,Desert,male,1
19,23,Foret,male,2
6,9,Marecage,femelle,1
21,37,Marecage,femelle,2
27,39,Montagne,male,2
12,15,Grotte,male,1
20,26,Montagne,male,2
17,21,Grotte,femelle,2
6,7,Grotte,femelle,1
1,1,Plaine,femelle,2
23,44,Grotte,male,2
18,19,Marecage,femelle,2
2,2,Montagne,femelle,1
22,22,Marecage,femelle,2
5,6,Foret,male,1
8,8,Montagne,femelle,2
15,23,Grotte,femelle,2
23,42,Marecage,male,2
5,5,Grotte,male,1
21,30,Marecage,femelle,2
14,22,Plaine,femelle,2
27,37,Foret,femelle,3
7,13,Montagne,male,1
4,7,Grotte,femelle,1
14,14,Montagne,femelle,2
20,27,Foret,male,2
1,1,Desert,male,0
9,11,Marecage,femelle,1
26,31,Marecage,male,2
17,27,Foret,femelle,2
21,30,Plaine,male,2
17,28,Plaine,femelle,3
14,21,Desert,femelle,1
21,40,Marecage,male,2
16,23,Marecage,male,1
27,51,Foret,male,3
27,37,Grotte,femelle,2
13,24,Marecage,femelle,2
7,10,Montagne,femelle,2
25,38,Marecage,femelle,2
2,3,Plaine,femelle,2
29,29,Montagne,male,2
9,17,Marecage,male,1
30,58,Plaine,femelle,3
28,34,Montagne,male,2
21,22,Montagne,male,2
3,5,Montagne,femelle,1
23,41,Montagne,male,2
14,25,Plaine,male,2
15,20,Montagne,male,2
16,20,Marecage,femelle,2
5,6,Montagne,male,1
19,25,Marecage,femelle,2
21,30,Foret,male,2
10,13,Grotte,male,1
6,8,Montagne,male,1
23,25,Marecage,male,2
25,46,Foret,femelle,3
20,33,Foret,femelle,3
17,26,Grotte,male,1
10,10,Plaine,male,2
22,38,Desert,male,2
29,52,Montagne,femelle,3
12,19,Grotte,femelle,2
28,33,Grotte,male,2
13,21,Plaine,male,2
30,32,Desert,male,2
15,24,Marecage,male,1
21,34,Desert,femelle,2
15,24,Plaine,femelle,2
6,9,Montagne,femelle,2
19,31,Montagne,femelle,2
1,1,Foret,femelle,1
28,51,Desert,male,2
27,50,Marecage,male,2
12,20,Marecage,male,1
15,20,Desert,male,1
30,52,Marecage,femelle,3
15,18,Plaine,femelle,2
28,51,Plaine,femelle,3
30,51,Marecage,femelle,3
28,52,Grotte,femelle,3
9,14,Montagne,male,1
10,13,Grotte,femelle,1
24,42,Plaine,male,3
15,22,Plaine,femelle,2
17,23,Desert,male,1
8,13,Foret,femelle,2
29,56,Desert,male,2
23,41,Marecage,male,2
12,14,Grotte,femelle,1
15,15,Montagne,male,1
2,2,Desert,male,0
23,32,Foret,male,2
4,5,Montagne,femelle,1
25,27,Grotte,male,2
16,25,Montagne,male,2
7,12,Grotte,male,1
16,26,Marecage,femelle,2
25,30,Marecage,femelle,2
10,15,Plaine,femelle,2
10,11,Desert,male,1
14,26,Montagne,male,2
26,45,Foret,femelle,3
21,28,Plaine,male,2
26,46,Marecage,femelle,3
19,28,Grotte,femelle,2
13,19,Montagne,male,1
20,29,Montagne,femelle,2
10,11,Desert,male,1
1,1,Plaine,male,1
21,37,Foret,femelle,3
23,31,Montagne,male,2
17,22,Desert,femelle,2
26,39,Plaine,femelle,3
9,15,Grotte,male,1
8,13,Montagne,male,1
30,54,Grotte,male,2
11,17,Montagne,male,1
13,15,Plaine,male,2
6,10,Desert,male,1
6,6,Grotte,male,1
12,14,Foret,male,1
4,5,Desert,male,0
23,41,Grotte,male,2
9,14,Grotte,male,1
5,6,Grotte,male,1
22,36,Montagne,male,2
27,29,Desert,male,2
10,19,Marecage,male,1
27,51,Marecage,femelle,3
30,55,Grotte,femelle,3
3,3,Foret,femelle,1
10,11,Plaine,femelle,2
24,45,Montagne,male,2
26,36,Foret,male,2
22,40,Desert,femelle,2
27,44,Grotte,male,2
23,30,Foret,male,2
27,40,Marecage,femelle,3
30,36,Grotte,femelle,2
14,27,Foret,male,2
15,25,Marecage,femelle,2
15,26,Plaine,femelle,2
26,28,Foret,male,2
26,32,Foret,male,2
14,16,Marecage,femelle,2
17,25,Plaine,femelle,2
12,15,Plaine,male,2
14,23,Plaine,femelle,2
16,19,Foret,male,2
21,33,Marecage,male,2
10,11,Foret,femelle,2
7,9,Foret,male,1
13,15,Desert,male,1
2,2,Foret,male,1
13,25,Plaine,femelle,2
3,3,Desert,male,0
14,24,Marecage,femelle,2
5,5,Plaine,femelle,2
13,24,Montagne,male,2
28,54,Foret,male,3
1,1,Marecage,male,1
4,7,Montagne,femelle,1
17,31,Marecage,male,2
27,31,Desert,femelle,2
16,22,Plaine,male,2
13,24,Foret,femelle,2
6,6,Foret,femelle,2
21,27,Montagne,femelle,2
7,12,Grotte,male,1
26,28,Foret,femelle,3
3,5,Grotte,male,1
28,45,Desert,femelle,2
9,13,Foret,femelle,2
15,22,Marecage,femelle,2
14,16,Foret,femelle,2
24,45,Montagne,male,2
6,6,Montagne,male,1
30,51,Marecage,femelle,3
16,22,Desert,male,1
9,9,Foret,male,1
29,53,Foret,femelle,3
29,51,Desert,male,2
28,50,Grotte,femelle,3
26,40,Grotte,femelle,2
15,29,Plaine,male,2
23,29,Marecage,femelle,2
15,23,Plaine,femelle,2
13,22,Plaine,male,2
24,31,Foret,male,2
4,4,Grotte,male,1
4,7,Montagne,male,1
7,9,Plaine,femelle,2
19,37,Marecage,femelle,2
29,33,Foret,male,2
4,7,Montagne,male,1
18,24,Marecage,femelle,2
6,10,Montagne,male,1
18,25,Foret,male,2
19,25,Desert,femelle,2
7,10,Foret,femelle,2
17,29,Montagne,femelle,2
25,36,Marecage,femelle,2
15,26,Desert,male,1
6,11,Grotte,femelle,1
19,21,Foret,male,2
14,21,Montagne,male,1
11,16,Desert,male,1
26,36,Grotte,femelle,2
26,49,Montagne,male,2
5,6,Desert,male,0
29,41,Foret,femelle,3
10,17,Grotte,femelle,1
23,39,Marecage,male,2
8,13,Desert,male,1
26,48,Desert,male,2
16,23,Desert,femelle,2
18,20,Foret,femelle,2
7,13,Grotte,femelle,1
25,34,Desert,male,2
12,12,Marecage,male,1
4,5,Marecage,femelle,1
27,52,Desert,femelle,2
29,44,Montagne,male,2
8,15,Montagne,femelle,2
24,31,Marecage,male,2
7,11,Desert,femelle,1
7,9,Foret,femelle,2
6,8,Grotte,male,1
25,34,Grotte,femelle,2
18,18,Marecage,femelle,2
13,19,Foret,femelle,2
28,35,Plaine,male,3
2,2,Desert,male,0
7,10,Marecage,femelle,1
8,13,Montagne,male,1
21,23,Plaine,male,2
13,13,Plaine,femelle,2
9,11,Foret,femelle,2
26,44,Plaine,male,3
30,36,Plaine,femelle,3
9,17,Montagne,femelle,2
24,47,Plaine,male,3
25,47,Plaine,femelle,3
4,6,Foret,femelle,2
9,14,Plaine,male,2
25,35,Foret,femelle,3
21,23,Foret,male,2
15,17,Montagne,femelle,2
22,27,Plaine,male,2
20,25,Foret,femelle,2
26,43,Plaine,femelle,3
13,14,Grotte,femelle,2
17,32,Marecage,male,2
22,33,Marecage,femelle,2
14,25,Plaine,femelle,2
18,19,Montagne,male,2
14,26,Plaine,male,2
15,17,Desert,femelle,1
13,18,Montagne,femelle,2
21,22,Desert,male,1
4,6,Desert,male,0
2,3,Grotte,femelle,1
12,14,Plaine,femelle,2
3,5,Desert,male,0
25,46,Marecage,femelle,3
12,21,Plaine,femelle,2
3,4,Grotte,femelle,1
23,41,Plaine,femelle,3
3,4,Grotte,male,1
27,35,Plaine,femelle,3
8,9,Grotte,male,1
23,38,Grotte,male,2
27,32,Montagne,femelle,3
27,46,Marecage,femelle,3
28,47,Marecage,male,2
18,32,Montagne,male,2
6,7,Plaine,male,1
16,22,Foret,male,2
14,19,Grotte,male,1
29,39,Marecage,male,2
20,32,Montagne,femelle,2
22,41,Montagne,femelle,3
19,20,Montagne,male,2
28,41,Grotte,male,2
27,40,Grotte,femelle,2
7,10,Desert,femelle,1
26,31,Marecage,male,2
1,1,Foret,male,1
28,51,Plaine,male,3
7,9,Marecage,male,1
4,7,Foret,femelle,2
19,20,Foret,femelle,2
4,7,Plaine,male,1
20,20,Grotte,male,1
4,7,Montagne,femelle,1
23,25,Desert,femelle,2
27,46,Plaine,femelle,3
11,20,Plaine,male,2
9,9,Desert,male,1
1,1,Plaine,femelle,2
29,56,Plaine,male,3
17,20,Grotte,femelle,2
5,5,Desert,male,0
7,12,Plaine,femelle,2
2,2,Grotte,femelle,1
15,21,Montagne,male,2
7,13,Plaine,male,1
9,16,Marecage,male,1
28,36,Desert,femelle,2
5,7,Montagne,male,1
25,38,Desert,femelle,2
6,9,Montagne,femelle,2
10,14,Desert,femelle,1
2,3,Desert,femelle,1
14,14,Grotte,male,1
10,16,Plaine,femelle,2
1,1,Plaine,femelle,2
5,8,Montagne,femelle,1
5,5,Grotte,femelle,1
23,28,Foret,male,2
10,12,Plaine,femelle,2
15,22,Foret,femelle,2
8,11,Marecage,femelle,1
7,7,Grotte,male,1
7,12,Plaine,male,1
27,33,Grotte,male,2
18,27,Desert,femelle,2
9,16,Marecage,femelle,2
8,8,Marecage,male,1
30,42,Desert,femelle,2
29,42,Montagne,femelle,3
15,29,Plaine,male,2
8,11,Marecage,male,1
29,33,Marecage,femelle,3
18,22,Foret,femelle,2
9,17,Montagne,femelle,2
25,31,Marecage,male,2
1,1,Desert,male,0
6,8,Desert,male,1
4,5,Montagne,male,1
6,10,Montagne,femelle,2
11,18,Marecage,male,1
3,4,Montagne,femelle,1
17,21,Marecage,femelle,2
8,10,Grotte,femelle,1
1,1,Desert,femelle,1
17,32,Foret,male,2
19,33,Desert,male,1
10,15,Montagne,male,1
25,29,Montagne,femelle,2
4,5,Montagne,male,1
27,46,Marecage,male,2
1,1,Montagne,femelle,1
27,46,Marecage,male,2
1,1,Desert,male,0
2,2,Plaine,femelle,2
1,1,Plaine,femelle,2
26,34,Montagne,femelle,3
23,40,Desert,femelle,2
17,27,Marecage,femelle,2
27,46,Desert,femelle,2
20,34,Plaine,male,2
11,16,Marecage,male,1
5,9,Desert,male,0
27,37,Grotte,femelle,2
13,18,Desert,male,1
18,28,Foret,male,2
11,16,Desert,femelle,1
17,24,Marecage,femelle,2
11,13,Montagne,male,1
19,33,Plaine,male,2
9,13,Plaine,femelle,2
30,46,Montagne,male,2
25,46,Desert,male,2
9,16,Desert,femelle,1
16,20,Foret,male,2
28,33,Desert,femelle,2
3,5,Marecage,femelle,1
13,23,Plaine,femelle,2
24,25,Plaine,male,2
22,28,Plaine,femelle,3
26,41,Montagne,femelle,3
28,38,Montagne,male,2
13,23,Montagne,femelle,2
20,22,Marecage,femelle,2
28,36,Desert,male,2
8,9,Grotte,male,1
22,40,Desert,femelle,2
21,26,Desert,male,1
28,34,Plaine,male,3
18,28,Montagne,male,2
30,34,Foret,femelle,3
8,14,Desert,femelle,1
8,8,Desert,femelle,1
18,27,Plaine,male,2
16,20,Plaine,male,2
3,5,Montagne,femelle,1
9,12,Plaine,femelle,2
10,12,Foret,male,1
7,13,Plaine,male,1
16,24,Desert,femelle,2
23,32,Foret,femelle,3
3,5,Desert,femelle,1
30,57,Plaine,femelle,3
6,8,Foret,femelle,2
7,11,Grotte,male,1
25,25,Marecage,femelle,2
21,38,Marecage,femelle,2
2,2,Desert,femelle,1
11,18,Plaine,femelle,2
12,15,Desert,femelle,1
14,26,Grotte,femelle,2
20,21,Marecage,femelle,2
21,32,Grotte,femelle,2
1,1,Montagne,male,1
18,30,Montagne,male,2
7,8,Grotte,femelle,1
14,22,Desert,male,1
30,35,Montagne,male,2
19,33,Montagne,male,2
1,1,Marecage,femelle,1
9,12,Montagne,male,1
9,17,Grotte,femelle,1
14,16,Foret,femelle,2
18,25,Desert,male,1
5,7,Plaine,male,1
7,10,Foret,femelle,2
30,33,Foret,male,2
23,41,Grotte,male,2
2,2,Desert,male,0
25,32,Montagne,femelle,3
29,34,Marecage,male,2
9,15,Montagne,male,1
13,22,Foret,femelle,2
7,9,Desert,male,1
5,7,Foret,femelle,2
19,32,Marecage,male,2
5,8,Montagne,femelle,1
6,10,Grotte,femelle,1
22,22,Plaine,femelle,3
2,3,Desert,femelle,1
